timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749454789818,212,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,1258,191,15,37,https://api.clickup.com/api/v2/user,212,0,91
1749454789820,220,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,1258,191,15,37,https://api.clickup.com/api/v2/user,220,0,91
1749454789835,206,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-109,text,true,,1258,191,15,37,https://api.clickup.com/api/v2/user,206,0,93
1749454789853,206,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1258,191,15,37,https://api.clickup.com/api/v2/user,206,0,90
1749454789860,199,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1258,191,15,37,https://api.clickup.com/api/v2/user,199,0,93
1749454789939,190,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1258,191,15,38,https://api.clickup.com/api/v2/user,190,0,86
1749454789952,188,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1258,191,15,38,https://api.clickup.com/api/v2/user,188,0,90
1749454789555,595,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1258,191,15,38,https://api.clickup.com/api/v2/user,595,0,120
1749454789994,196,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1258,191,15,38,https://api.clickup.com/api/v2/user,196,0,96
1749454790002,204,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-107,text,true,,1258,191,15,38,https://api.clickup.com/api/v2/user,204,0,102
1749454790024,190,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-108,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,190,0,96
1749454790016,198,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,198,0,101
1749454790002,223,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,223,0,95
1749454790016,218,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-110,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,218,0,100
1749454790041,207,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-109,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,207,0,102
1749454790060,188,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,188,0,94
1749454790031,226,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,226,0,101
1749454790004,259,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-106,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,259,0,100
1749454790041,223,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,1257,191,16,39,https://api.clickup.com/api/v2/user,223,0,102
1749454790060,204,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1258,191,16,39,https://api.clickup.com/api/v2/user,204,0,91
1749454790130,189,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1257,191,16,39,https://api.clickup.com/api/v2/user,189,0,89
1749454790141,192,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1256,191,16,39,https://api.clickup.com/api/v2/user,192,0,93
1749454790150,195,GetAuthorizedUser,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1257,191,16,39,https://api.clickup.com/api/v2/user,195,0,91
1749454790190,180,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1136,191,16,39,https://api.clickup.com/api/v2/user,180,0,94
1749454790207,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1134,191,16,39,https://api.clickup.com/api/v2/user,175,0,93
1749454790210,173,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1136,191,16,39,https://api.clickup.com/api/v2/user,173,0,91
1749454790215,177,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,16,39,https://api.clickup.com/api/v2/user,177,0,99
1749454790215,187,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,16,39,https://api.clickup.com/api/v2/user,187,0,105
1749454790235,176,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,16,39,https://api.clickup.com/api/v2/user,176,0,98
1749454790226,188,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1136,191,16,39,https://api.clickup.com/api/v2/user,188,0,107
1749454790248,178,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,17,40,https://api.clickup.com/api/v2/user,178,0,98
1749454790248,178,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1136,191,17,40,https://api.clickup.com/api/v2/user,178,0,99
1749454790257,173,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-8,text,false,,1135,191,17,40,https://api.clickup.com/api/v2/user,173,0,91
1749454790264,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1136,191,17,40,https://api.clickup.com/api/v2/user,175,0,98
1749454790265,184,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1136,191,17,40,https://api.clickup.com/api/v2/user,184,0,103
1749454790264,187,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-7,text,false,,1136,191,17,40,https://api.clickup.com/api/v2/user,187,0,107
1749454790319,190,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-3,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,190,0,109
1749454790334,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-1,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,175,0,94
1749454790345,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-5,text,false,,1135,191,17,41,https://api.clickup.com/api/v2/user,175,0,92
1749454790371,183,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,183,0,101
1749454790393,178,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,178,0,97
1749454790382,189,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,189,0,107
1749454790384,187,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,187,0,106
1749454790402,181,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,181,0,103
1749454790414,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,175,0,94
1749454790427,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,175,0,96
1749454790411,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,191,0,96
1749454790427,175,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,175,0,96
1749454790424,183,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,183,0,99
1749454790431,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-8,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,191,0,103
1749454790440,182,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1136,191,17,41,https://api.clickup.com/api/v2/user,182,0,99
1749454790449,174,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1135,191,17,41,https://api.clickup.com/api/v2/user,174,0,97
1749454790451,193,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-7,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,193,0,103
1749454790510,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-3,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,185,0,96
1749454790510,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-1,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,185,0,98
1749454790520,190,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-5,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,190,0,101
1749454790554,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,185,0,104
1749454790572,180,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,180,0,103
1749454790572,182,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,182,0,103
1749454790572,186,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,186,0,104
1749454790584,178,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,178,0,99
1749454790589,177,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,177,0,101
1749454790602,177,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,177,0,99
1749454790608,181,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,181,0,105
1749454790602,193,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,193,0,110
1749454790603,199,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,199,0,113
1749454790622,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-8,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,191,0,107
1749454790623,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1135,191,18,42,https://api.clickup.com/api/v2/user,191,0,107
1749454790622,192,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,192,0,108
1749454790635,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,,1134,191,18,42,https://api.clickup.com/api/v2/user,191,0,99
1749454790644,182,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-7,text,false,,1136,191,18,42,https://api.clickup.com/api/v2/user,182,0,103
1749454790695,170,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-3,text,false,,1135,191,19,44,https://api.clickup.com/api/v2/user,170,0,92
1749454790696,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-1,text,false,,1134,191,19,44,https://api.clickup.com/api/v2/user,185,0,94
1749454790711,170,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-5,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,170,0,92
1749454790752,165,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,165,0,89
1749454790740,187,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,187,0,100
1749454790755,182,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,182,0,98
1749454790759,183,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,183,0,95
1749454790766,177,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1135,191,19,44,https://api.clickup.com/api/v2/user,177,0,97
1749454790763,180,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,180,0,98
1749454790780,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,191,0,103
1749454790789,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,185,0,95
1749454790802,184,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,184,0,99
1749454790795,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1134,191,19,44,https://api.clickup.com/api/v2/user,191,0,103
1749454790814,181,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-8,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,181,0,100
1749454790814,181,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,181,0,102
1749454790814,192,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,192,0,103
1749454790826,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,185,0,100
1749454790826,185,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-7,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,185,0,103
1749454790845,189,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,,1136,191,19,44,https://api.clickup.com/api/v2/user,189,0,102
1749454790866,186,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-3,text,false,,1135,191,19,44,https://api.clickup.com/api/v2/user,186,0,108
1749454790882,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-1,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,191,0,105
1749454790882,194,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-5,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,194,0,111
1749454790928,186,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,186,0,104
1749454790917,201,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,201,0,99
1749454790943,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1135,191,20,45,https://api.clickup.com/api/v2/user,191,0,108
1749454790943,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,191,0,108
1749454790943,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,191,0,108
1749454790937,200,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,200,0,114
1749454790971,180,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,180,0,101
1749454790987,184,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,184,0,99
1749454790974,197,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,197,0,109
1749454790987,186,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,186,0,99
1749454791007,176,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,176,0,97
1749454790995,203,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-8,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,203,0,119
1749454790996,202,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,202,0,118
1749454791012,186,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,186,0,102
1749454791012,202,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-7,text,false,,1136,191,20,45,https://api.clickup.com/api/v2/user,202,0,103
1749454791034,186,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,,1136,191,20,46,https://api.clickup.com/api/v2/user,186,0,101
1749454791054,194,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,,1136,191,20,46,https://api.clickup.com/api/v2/user,194,0,105
1749454791053,196,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-3,text,false,,1136,191,20,46,https://api.clickup.com/api/v2/user,195,0,100
1749454791076,179,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-5,text,false,,1136,191,20,46,https://api.clickup.com/api/v2/user,179,0,99
1749454791073,182,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-1,text,false,,1136,191,20,46,https://api.clickup.com/api/v2/user,182,0,99
1749454791114,191,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1135,191,21,47,https://api.clickup.com/api/v2/user,191,0,105
1749454791118,213,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,213,0,104
1749454791134,205,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,205,0,115
1749454791134,205,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,205,0,117
1749454791138,201,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,201,0,113
1749454791134,216,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,216,0,115
1749454791152,198,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,198,0,102
1749454791171,192,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,192,0,103
1749454791171,193,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,192,0,107
1749454791174,202,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,202,0,118
1749454791183,204,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,204,0,121
1749454791198,192,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,192,0,108
1749454791198,211,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-8,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,211,0,130
1749454791221,196,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,196,0,120
1749454791199,219,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,219,0,133
1749454791214,204,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-7,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,204,0,120
1749454791248,193,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,193,0,117
1749454791256,198,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-1,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,198,0,120
1749454791249,205,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-3,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,205,0,116
1749454791256,200,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-5,text,false,,1135,191,21,47,https://api.clickup.com/api/v2/user,200,0,121
1749454791260,208,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-100,text,false,,1136,191,21,47,https://api.clickup.com/api/v2/user,208,0,127
1749454791306,187,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-10,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,187,0,97
1749454791331,182,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,182,0,107
1749454791340,187,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-6,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,187,0,101
1749454791340,188,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,188,0,101
1749454791340,188,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-9,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,188,0,101
1749454791351,188,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-105,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,188,0,106
1749454791350,190,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-2,text,false,,1136,191,22,48,https://api.clickup.com/api/v2/user,190,0,106
1749454791364,188,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1136,191,23,49,https://api.clickup.com/api/v2/user,188,0,105
1749454791364,189,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1136,191,23,49,https://api.clickup.com/api/v2/user,189,0,105
1749454791388,178,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-4,text,false,,1136,191,23,49,https://api.clickup.com/api/v2/user,178,0,98
1749454791377,196,GetAuthorizedUser,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1136,191,23,49,https://api.clickup.com/api/v2/user,196,0,109
